Order ID,Customer ID,Unique product ID,Product ID,Order Date,Ship Date,Sales,Geo_ID
CA-2016-150749,AS-10240,OFF-AR-10003732-8937302740306570123,OFF-AR-10003732,2016-03-29,2016-04-03,5.56,Springfield_Virginia_22153.0
CA-2015-163748,HG-15025,OFF-AP-10004052-5074605608775972245,OFF-AP-10004052,2015-10-14,2015-10-18,3.16,Fort Worth_Texas_76106.0
CA-2015-163748,HG-15025,TEC-CO-10002095-1320210249201771196,TEC-CO-10002095,2015-10-14,2015-10-18,1999.96,Fort Worth_Texas_76106.0
CA-2016-119634,BW-11065,FUR-FU-10004270-2309351650208118423,FUR-FU-10004270,2016-08-11,2016-08-16,46.152,Raleigh_North Carolina_27604.0
CA-2016-149300,BH-11710,TEC-MA-10000423-8253332013108471339,TEC-MA-10000423,2016-11-22,2016-11-23,32.985,Hialeah_Florida_33012.0
US-2017-111528,JP-16135,OFF-ST-10001526-9205012358074204797,OFF-ST-10001526,2017-12-30,2017-12-30,481.32,Los Angeles_California_90032.0
US-2017-111528,JP-16135,OFF-BI-10002194-3724974069363576480,OFF-BI-10002194,2017-12-30,2017-12-30,6.384,Los Angeles_California_90032.0
CA-2018-158169,JM-16195,OFF-AP-10000828--4374282532907399287,OFF-AP-10000828,2018-08-12,2018-08-15,542.94,Lake Forest_California_92630.0
CA-2018-158169,JM-16195,FUR-FU-10001473-3594560346329556071,FUR-FU-10001473,2018-08-12,2018-08-15,54.92,Lake Forest_California_92630.0
CA-2016-162047,FH-14365,FUR-CH-10004983-2761052281296465859,FUR-CH-10004983,2016-11-03,2016-11-05,1448.82,Long Beach_New York_11561.0
CA-2016-117772,MC-17575,OFF-ST-10003994--8456257167172631646,OFF-ST-10003994,2016-09-10,2016-09-12,353.88,Seattle_Washington_98103.0
US-2015-126340,EB-13870,TEC-PH-10004447-7433092505963041783,TEC-PH-10004447,2015-11-08,2015-11-14,333.576,Redding_California_96003.0
CA-2017-149685,PM-19135,OFF-LA-10004545--2901322617862243706,OFF-LA-10004545,2017-10-08,2017-10-15,60.144,San Antonio_Texas_78207.0
CA-2018-126396,AR-10345,TEC-AC-10003116--5888458209378621623,TEC-AC-10003116,2018-09-08,2018-09-12,85.2,Houston_Texas_77070.0
CA-2016-154900,SS-20875,OFF-LA-10001641--2266095164447823991,OFF-LA-10001641,2016-02-25,2016-03-01,3.15,Leominster_Massachusetts_1453.0
CA-2016-154900,SS-20875,OFF-PA-10002377-8632647241961517608,OFF-PA-10002377,2016-02-25,2016-03-01,22.72,Leominster_Massachusetts_1453.0
CA-2016-103835,SC-20440,FUR-FU-10000010--174105727042814784,FUR-FU-10000010,2016-09-24,2016-09-28,14.91,Los Angeles_California_90032.0
CA-2016-103835,SC-20440,OFF-AP-10002651--1132869856043093173,OFF-AP-10002651,2016-09-24,2016-09-28,1158.12,Los Angeles_California_90032.0
CA-2016-158939,EA-14035,TEC-CO-10002313-4994331493415585883,TEC-CO-10002313,2016-11-26,2016-12-01,599.99,Springfield_Missouri_65807.0
CA-2017-117408,TP-21130,OFF-ST-10001580-9193114278398739377,OFF-ST-10001580,2017-08-31,2017-09-06,23.968,Waco_Texas_76706.0
CA-2017-142398,BP-11290,FUR-CH-10001545--8698927226466707532,FUR-CH-10001545,2017-04-12,2017-04-16,638.288,Los Angeles_California_90036.0
CA-2017-142398,BP-11290,OFF-BI-10004826--3114511640993771159,OFF-BI-10004826,2017-04-12,2017-04-16,13.208,Los Angeles_California_90036.0
CA-2017-105277,LM-17065,OFF-BI-10000301-1314150140411262792,OFF-BI-10000301,2017-12-04,2017-12-08,15.528,Auburn_New York_13021.0
CA-2017-112060,KT-16465,OFF-PA-10000994--883102416328284827,OFF-PA-10000994,2017-12-04,2017-12-09,104.85,San Francisco_California_94109.0
CA-2015-105270,AP-10915,OFF-AR-10003156-6464817574126058765,OFF-AR-10003156,2015-11-11,2015-11-18,30.48,Los Angeles_California_90008.0
CA-2015-105270,AP-10915,FUR-CH-10000988-1871786114031391464,FUR-CH-10000988,2015-11-11,2015-11-18,112.648,Los Angeles_California_90008.0
US-2016-159513,JD-15790,TEC-MA-10003329--7300596484156719946,TEC-MA-10003329,2016-04-02,2016-04-09,71.976,Los Angeles_California_90049.0
CA-2016-155586,XP-21865,OFF-AR-10001547-1802617807236006884,OFF-AR-10001547,2016-12-12,2016-12-16,2.21,Chico_California_95928.0
CA-2016-155586,XP-21865,OFF-EN-10003072--4942032091477775153,OFF-EN-10003072,2016-12-12,2016-12-16,15.52,Chico_California_95928.0
CA-2016-155586,XP-21865,OFF-PA-10000726--824376543919482567,OFF-PA-10000726,2016-12-12,2016-12-16,36.44,Chico_California_95928.0
CA-2018-141117,JK-16090,FUR-BO-10001972--3635064483825784956,FUR-BO-10001972,2018-10-02,2018-10-08,217.764,Springfield_Oregon_97477.0
CA-2018-141117,JK-16090,OFF-SU-10004664--7491834558634469118,OFF-SU-10004664,2018-10-02,2018-10-08,39.072,Springfield_Oregon_97477.0
CA-2018-141117,JK-16090,OFF-BI-10003676--4754532499303960081,OFF-BI-10003676,2018-10-02,2018-10-08,22.638,Springfield_Oregon_97477.0
CA-2018-141117,JK-16090,OFF-AR-10003727-3446182631065101436,OFF-AR-10003727,2018-10-02,2018-10-08,95.144,Springfield_Oregon_97477.0
CA-2018-115070,MG-18205,FUR-FU-10003829--2951586390979358970,FUR-FU-10003829,2018-04-10,2018-04-14,12.32,Jacksonville_Florida_32216.0
CA-2018-115070,MG-18205,OFF-BI-10003712--4383973035622588430,OFF-BI-10003712,2018-04-10,2018-04-14,4.419,Jacksonville_Florida_32216.0
CA-2018-140186,PG-18820,OFF-FA-10002280--7758043143291527467,OFF-FA-10002280,2018-09-29,2018-10-02,35.0,Bakersfield_California_93309.0
CA-2018-140186,PG-18820,FUR-CH-10002961--334437304147935710,FUR-CH-10002961,2018-09-29,2018-10-02,72.784,Bakersfield_California_93309.0
CA-2018-140186,PG-18820,OFF-AP-10002578--3029338185397667502,OFF-AP-10002578,2018-09-29,2018-10-02,97.84,Bakersfield_California_93309.0
CA-2018-140186,PG-18820,FUR-FU-10004848--4656788383731901632,FUR-FU-10004848,2018-09-29,2018-10-02,51.75,Bakersfield_California_93309.0
CA-2018-140186,PG-18820,OFF-BI-10003364-8476444202429476339,OFF-BI-10003364,2018-09-29,2018-10-02,46.672,Bakersfield_California_93309.0
CA-2015-124856,LD-17005,OFF-ST-10002615-3723013845482963699,OFF-ST-10002615,2015-09-29,2015-10-03,1395.54,New York City_New York_10011.0
CA-2015-124856,LD-17005,FUR-FU-10000521--1121739457875308688,FUR-FU-10000521,2015-09-29,2015-10-03,117.36,New York City_New York_10011.0
CA-2015-124856,LD-17005,OFF-LA-10000121--5306451847238065577,OFF-LA-10000121,2015-09-29,2015-10-03,18.9,New York City_New York_10011.0
CA-2015-124856,LD-17005,OFF-PA-10001289-5019706890435967839,OFF-PA-10001289,2015-09-29,2015-10-03,77.52,New York City_New York_10011.0
CA-2015-166716,CR-12730,FUR-CH-10004495-2743981924997353585,FUR-CH-10004495,2015-08-20,2015-08-25,421.372,Chicago_Illinois_60610.0
CA-2015-123225,MN-17935,TEC-PH-10000895--2887533750618134720,TEC-PH-10000895,2015-07-11,2015-07-14,575.968,El Paso_Texas_79907.0
CA-2015-123225,MN-17935,OFF-PA-10000552--3730756207254939051,OFF-PA-10000552,2015-07-11,2015-07-14,10.368,El Paso_Texas_79907.0
CA-2016-163440,RD-19900,TEC-PH-10000376-8516784621147901961,TEC-PH-10000376,2016-03-22,2016-03-24,15.984,Thousand Oaks_California_91360.0
US-2018-106796,JP-16135,OFF-AR-10003504-6692181870644519140,OFF-AR-10003504,2018-05-12,2018-05-19,10.272,Springfield_Ohio_45503.0
CA-2018-113873,KE-16420,OFF-ST-10000943--5684172146921550149,OFF-ST-10000943,2018-11-13,2018-11-19,61.792,Dallas_Texas_75220.0
CA-2018-113873,KE-16420,FUR-BO-10003441--7911607146140930494,FUR-BO-10003441,2018-11-13,2018-11-19,205.9992,Dallas_Texas_75220.0
CA-2017-149783,DL-13315,OFF-PA-10002195--1773320253906106445,OFF-PA-10002195,2017-09-04,2017-09-07,12.192,Knoxville_Tennessee_37918.0
CA-2017-149783,DL-13315,OFF-AP-10001205-4372447681037876894,OFF-AP-10001205,2017-09-04,2017-09-07,87.168,Knoxville_Tennessee_37918.0
CA-2017-149783,DL-13315,OFF-AR-10002987--4505629783922226014,OFF-AR-10002987,2017-09-04,2017-09-07,31.744,Knoxville_Tennessee_37918.0
CA-2017-125017,KB-16240,FUR-FU-10000723--5589842856301851860,FUR-FU-10000723,2017-02-06,2017-02-11,132.224,Chattanooga_Tennessee_37421.0
US-2016-163279,JD-16150,OFF-PA-10003127--9093674304549057966,OFF-PA-10003127,2016-03-22,2016-03-26,105.52,San Diego_California_92037.0
US-2016-163279,JD-16150,FUR-FU-10000747-2370002433065062301,FUR-FU-10000747,2016-03-22,2016-03-26,91.96,San Diego_California_92037.0
US-2016-163279,JD-16150,TEC-PH-10001795-2560365533662958842,TEC-PH-10001795,2016-03-22,2016-03-26,1487.976,San Diego_California_92037.0
CA-2016-150196,SR-20740,OFF-PA-10003797--8591230397330887344,OFF-PA-10003797,2016-07-02,2016-07-03,19.44,New York City_New York_10024.0
US-2016-106495,AC-10450,TEC-AC-10002718-3771869850492363312,TEC-AC-10002718,2016-06-15,2016-06-17,11.672,Tampa_Florida_33614.0
CA-2015-124730,LS-17245,TEC-PH-10002170--8207161053164779525,TEC-PH-10002170,2015-11-26,2015-11-26,279.96,Utica_New York_13501.0
CA-2015-124730,LS-17245,OFF-BI-10001078-4163889588046202584,OFF-BI-10001078,2015-11-26,2015-11-26,12.912,Utica_New York_13501.0
CA-2015-124730,LS-17245,OFF-BI-10001031--8691299423713379339,OFF-BI-10001031,2015-11-26,2015-11-26,17.088,Utica_New York_13501.0
CA-2015-124730,LS-17245,OFF-LA-10001158--3619126579106032862,OFF-LA-10001158,2015-11-26,2015-11-26,93.15,Utica_New York_13501.0
CA-2015-124730,LS-17245,OFF-LA-10001613-3011505122708557638,OFF-LA-10001613,2015-11-26,2015-11-26,11.52,Utica_New York_13501.0
CA-2018-117632,CS-12175,OFF-SU-10000157-2562690687849126901,OFF-SU-10000157,2018-05-12,2018-05-18,238.62,San Francisco_California_94122.0
CA-2018-117632,CS-12175,OFF-AP-10004868--2497767616483099168,OFF-AP-10004868,2018-05-12,2018-05-18,7.77,San Francisco_California_94122.0
CA-2018-117632,CS-12175,FUR-TA-10001520--2233140658776670861,FUR-TA-10001520,2018-05-12,2018-05-18,285.48,San Francisco_California_94122.0
CA-2018-117632,CS-12175,OFF-BI-10001900-5844486516986822559,OFF-BI-10001900,2018-05-12,2018-05-18,19.168,San Francisco_California_94122.0
CA-2015-115056,AR-10510,OFF-AP-10003971-9187508255647719565,OFF-AP-10003971,2015-05-02,2015-05-02,26.136,Columbus_Ohio_43229.0
CA-2018-161067,KB-16405,OFF-PA-10000418-449772232231463295,OFF-PA-10000418,2018-09-03,2018-09-06,419.4,New York City_New York_10035.0
CA-2018-161067,KB-16405,FUR-CH-10004626--2557902677160709137,FUR-CH-10004626,2018-09-03,2018-09-06,90.801,New York City_New York_10035.0
CA-2018-161067,KB-16405,FUR-CH-10004860--6480148504593155522,FUR-CH-10004860,2018-09-03,2018-09-06,181.764,New York City_New York_10035.0
CA-2018-161067,KB-16405,OFF-AR-10003251--480778388463880533,OFF-AR-10003251,2018-09-03,2018-09-06,5.56,New York City_New York_10035.0
CA-2017-122063,MM-17920,FUR-TA-10004575-3626110114087989755,FUR-TA-10004575,2017-12-03,2017-12-07,581.96,Richmond_Indiana_47374.0
CA-2017-122063,MM-17920,FUR-CH-10004754--3182938191367795130,FUR-CH-10004754,2017-12-03,2017-12-07,29.98,Richmond_Indiana_47374.0
CA-2016-111206,RF-19735,TEC-AC-10003095-6879202211421887398,TEC-AC-10003095,2016-07-18,2016-07-22,519.96,San Diego_California_92105.0
CA-2017-142895,BP-11290,OFF-LA-10000262--5950422755522733857,OFF-LA-10000262,2017-07-21,2017-07-26,6.264,Concord_North Carolina_28027.0
CA-2017-142895,BP-11290,FUR-CH-10002961--334437304147935710,FUR-CH-10002961,2017-07-21,2017-07-26,363.92,Concord_North Carolina_28027.0
CA-2016-101868,MJ-17740,OFF-BI-10003876-3850168278908709733,OFF-BI-10003876,2016-06-09,2016-06-16,64.2,Miami_Florida_33178.0
CA-2016-101868,MJ-17740,OFF-BI-10002133-3499329215458081930,OFF-BI-10002133,2016-06-09,2016-06-16,38.52,Miami_Florida_33178.0
CA-2016-101868,MJ-17740,TEC-AC-10004396--6388022726570702653,TEC-AC-10004396,2016-06-09,2016-06-16,72.6,Miami_Florida_33178.0
CA-2018-133207,DO-13645,TEC-PH-10004100--5755398830806879489,TEC-PH-10004100,2018-11-27,2018-12-03,57.568,Los Angeles_California_90036.0
CA-2016-132948,MV-17485,OFF-ST-10000636-5474410165568083856,OFF-ST-10000636,2016-03-27,2016-04-03,83.7,Seattle_Washington_98115.0
CA-2016-134992,MG-17875,OFF-PA-10001972--7863273321100798105,OFF-PA-10001972,2016-09-22,2016-09-26,32.4,Arlington_Virginia_22204.0
CA-2016-134992,MG-17875,FUR-FU-10002554-4859631764718679282,FUR-FU-10002554,2016-09-22,2016-09-26,47.98,Arlington_Virginia_22204.0
CA-2016-126725,BS-11665,TEC-PH-10003174-1143974189514990957,TEC-PH-10003174,2016-11-17,2016-11-21,415.968,San Diego_California_92105.0
CA-2016-126725,BS-11665,OFF-ST-10001418--2199800698056180082,OFF-ST-10001418,2016-11-17,2016-11-21,304.9,San Diego_California_92105.0
CA-2016-126725,BS-11665,FUR-FU-10002813--6772111374124869541,FUR-FU-10002813,2016-11-17,2016-11-21,80.96,San Diego_California_92105.0
CA-2016-126725,BS-11665,OFF-ST-10000129-7149073680963071854,OFF-ST-10000129,2016-11-17,2016-11-21,777.21,San Diego_California_92105.0
CA-2016-126725,BS-11665,OFF-PA-10001639--6904461399095384587,OFF-PA-10001639,2016-11-17,2016-11-21,32.4,San Diego_California_92105.0
CA-2016-126725,BS-11665,FUR-CH-10001708--1755326405712524739,FUR-CH-10001708,2016-11-17,2016-11-21,225.568,San Diego_California_92105.0
CA-2016-126725,BS-11665,FUR-FU-10001591--2245146820727658682,FUR-FU-10001591,2016-11-17,2016-11-21,36.6,San Diego_California_92105.0
CA-2016-121783,PO-19180,OFF-AP-10003849-3769534068020784987,OFF-AP-10003849,2016-11-10,2016-11-14,715.64,Roseville_Minnesota_55113.0
CA-2016-121783,PO-19180,OFF-ST-10000078--8636192332381410372,OFF-ST-10000078,2016-11-10,2016-11-14,795.51,Roseville_Minnesota_55113.0
CA-2016-121783,PO-19180,TEC-CO-10001571-6992887772515220438,TEC-CO-10001571,2016-11-10,2016-11-14,549.99,Roseville_Minnesota_55113.0
CA-2016-121783,PO-19180,OFF-BI-10001658-6694589051336593047,OFF-BI-10001658,2016-11-10,2016-11-14,74.76,Roseville_Minnesota_55113.0
CA-2016-121783,PO-19180,FUR-FU-10004351-7337553015849132694,FUR-FU-10004351,2016-11-10,2016-11-14,29.22,Roseville_Minnesota_55113.0
US-2015-138835,DA-13450,OFF-BI-10003314--6106444700620007431,OFF-BI-10003314,2015-09-10,2015-09-14,9.64,Virginia Beach_Virginia_23464.0
CA-2016-112214,AH-10690,OFF-ST-10001505--6226122654727304314,OFF-ST-10001505,2016-08-05,2016-08-11,33.488,Dallas_Texas_75220.0
CA-2016-112214,AH-10690,OFF-SU-10003567--5131167623078633048,OFF-SU-10003567,2016-08-05,2016-08-11,23.04,Dallas_Texas_75220.0
CA-2016-112214,AH-10690,OFF-BI-10002982--4683961421606325299,OFF-BI-10002982,2016-08-05,2016-08-11,1.362,Dallas_Texas_75220.0
CA-2016-112214,AH-10690,FUR-FU-10002364-1281191932060382654,FUR-FU-10002364,2016-08-05,2016-08-11,14.76,Dallas_Texas_75220.0
US-2018-153255,JK-15730,FUR-BO-10004218-4916251783010202056,FUR-BO-10004218,2018-09-03,2018-09-07,239.666,Concord_California_94521.0
CA-2016-108119,MS-17530,FUR-TA-10002530-5036925857856693381,FUR-TA-10002530,2016-11-01,2016-11-08,301.96,Conway_Arkansas_72032.0
CA-2016-157434,JK-15640,OFF-PA-10001526--8624254370239680964,OFF-PA-10001526,2016-04-29,2016-05-04,7.968,Philadelphia_Pennsylvania_19120.0
CA-2017-101525,CM-12235,OFF-PA-10001497--2680054503645663920,OFF-PA-10001497,2017-05-01,2017-05-04,109.92,Little Rock_Arkansas_72209.0
CA-2017-101525,CM-12235,OFF-PA-10003936--4867418075493085558,OFF-PA-10003936,2017-05-01,2017-05-04,19.44,Little Rock_Arkansas_72209.0
CA-2017-101525,CM-12235,OFF-AR-10000716-7681544068406461500,OFF-AR-10000716,2017-05-01,2017-05-04,11.16,Little Rock_Arkansas_72209.0
US-2015-117968,RS-19420,OFF-AP-10002765-17080491879334105,OFF-AP-10002765,2015-08-05,2015-08-07,79.47,Meriden_Connecticut_6450.0
US-2015-117968,RS-19420,OFF-AR-10004165-6855986908568241869,OFF-AR-10004165,2015-08-05,2015-08-07,4.56,Meriden_Connecticut_6450.0
US-2015-117968,RS-19420,FUR-CH-10002335-6124732137228020151,FUR-CH-10002335,2015-08-05,2015-08-07,1133.35,Meriden_Connecticut_6450.0
CA-2017-158211,BP-11185,OFF-AR-10004078-4826452985274404751,OFF-AR-10004078,2017-01-04,2017-01-08,4.672,Philadelphia_Pennsylvania_19143.0
CA-2017-158211,BP-11185,OFF-BI-10002026-8014425064011075544,OFF-BI-10002026,2017-01-04,2017-01-08,104.58,Philadelphia_Pennsylvania_19143.0
CA-2017-152247,MA-17995,FUR-CH-10001215--8336877103775328175,FUR-CH-10001215,2017-11-07,2017-11-12,1603.136,Cheyenne_Wyoming_82001.0
CA-2017-128223,EB-13705,FUR-TA-10001771--6022159740127458366,FUR-TA-10001771,2017-06-14,2017-06-14,1293.488,Anaheim_California_92804.0
CA-2017-154235,RD-19900,FUR-FU-10004006--9000995068856059929,FUR-FU-10004006,2017-09-24,2017-09-28,127.95,Bloomington_Indiana_47401.0
CA-2018-129910,ME-17320,OFF-ST-10003282--9057892851792647631,OFF-ST-10003282,2018-03-30,2018-04-03,59.76,Columbus_Georgia_31907.0
CA-2018-133095,EH-14005,OFF-BI-10002353-7797811529387947406,OFF-BI-10002353,2018-06-04,2018-06-04,108.08,Jonesboro_Arkansas_72401.0
CA-2018-133095,EH-14005,OFF-BI-10004141--6109367768545825463,OFF-BI-10004141,2018-06-04,2018-06-04,9.54,Jonesboro_Arkansas_72401.0
CA-2016-130554,FM-14290,OFF-AR-10001954-3356505899235775549,OFF-AR-10001954,2016-04-07,2016-04-09,11.736,Philadelphia_Pennsylvania_19140.0
CA-2015-152443,FG-14260,OFF-BI-10001071-2461129519946880921,OFF-BI-10001071,2015-05-21,2015-05-26,447.86,Lawrence_Massachusetts_1841.0
CA-2015-152443,FG-14260,OFF-PA-10003022-5648081735434107034,OFF-PA-10003022,2015-05-21,2015-05-26,17.94,Lawrence_Massachusetts_1841.0
CA-2015-152443,FG-14260,OFF-AP-10001293--2027460294438405659,OFF-AP-10001293,2015-05-21,2015-05-26,245.88,Lawrence_Massachusetts_1841.0
CA-2017-133319,MV-17485,OFF-PA-10001815--4044230272341077887,OFF-PA-10001815,2017-09-05,2017-09-11,192.16,New York City_New York_10011.0
CA-2017-133935,JW-15220,FUR-CH-10001215--8336877103775328175,FUR-CH-10001215,2017-09-18,2017-09-22,801.568,San Diego_California_92105.0
CA-2017-133935,JW-15220,OFF-PA-10000100-3525808120823558481,OFF-PA-10000100,2017-09-18,2017-09-22,368.91,San Diego_California_92105.0
CA-2017-133935,JW-15220,FUR-CH-10002880-3678595628153038660,FUR-CH-10002880,2017-09-18,2017-09-22,885.528,San Diego_California_92105.0
CA-2017-136301,EH-13765,FUR-FU-10004712-2416446744792450625,FUR-FU-10004712,2017-03-13,2017-03-15,28.28,San Francisco_California_94109.0
CA-2017-136301,EH-13765,OFF-SU-10000151--1680053148477049270,OFF-SU-10000151,2017-03-13,2017-03-15,4912.59,San Francisco_California_94109.0
US-2015-109456,LS-17245,OFF-BI-10000136-7161959093242954866,OFF-BI-10000136,2015-10-16,2015-10-17,14.352,San Francisco_California_94110.0
US-2015-109456,LS-17245,TEC-AC-10003610--3100895866098044202,TEC-AC-10003610,2015-10-16,2015-10-17,179.97,San Francisco_California_94110.0
CA-2018-151596,BP-11050,OFF-ST-10001837-2961236528226660939,OFF-ST-10001837,2018-10-08,2018-10-11,42.76,Cranston_Rhode Island_2920.0
CA-2016-147879,CC-12220,OFF-PA-10001952-5143149866993101703,OFF-PA-10001952,2016-05-07,2016-05-12,45.68,Owensboro_Kentucky_42301.0
CA-2017-166625,JM-15580,OFF-BI-10002414--9156825309143545657,OFF-BI-10002414,2017-04-14,2017-04-17,25.06,Baltimore_Maryland_21215.0
CA-2017-146157,RD-19720,OFF-PA-10001790--6931347600394068021,OFF-PA-10001790,2017-11-21,2017-11-26,38.432,Chicago_Illinois_60610.0
CA-2017-146157,RD-19720,OFF-ST-10001590--8362143021034992,OFF-ST-10001590,2017-11-21,2017-11-26,21.568,Chicago_Illinois_60610.0
CA-2017-146157,RD-19720,TEC-AC-10003657-4151570839954317863,TEC-AC-10003657,2017-11-21,2017-11-26,81.576,Chicago_Illinois_60610.0
CA-2018-159954,SS-20410,OFF-BI-10004876--2306009439031787813,OFF-BI-10004876,2018-09-10,2018-09-14,2.78,Atlanta_Georgia_30318.0
CA-2018-100825,KD-16495,OFF-ST-10003123-5974062880718836117,OFF-ST-10003123,2018-09-09,2018-09-14,99.87,Los Angeles_California_90036.0
CA-2015-168305,PL-18925,OFF-LA-10003498-5964044262771968502,OFF-LA-10003498,2015-11-01,2015-11-08,44.4,Los Angeles_California_90049.0
CA-2015-168305,PL-18925,OFF-PA-10004947--9093674304549057966,OFF-PA-10004947,2015-11-01,2015-11-08,21.4,Los Angeles_California_90049.0
CA-2017-167682,ZD-21925,FUR-FU-10003799--3165771494002168164,FUR-FU-10003799,2017-04-03,2017-04-09,71.12,Richmond_Indiana_47374.0
CA-2017-167682,ZD-21925,TEC-PH-10000673--8559037292643775113,TEC-PH-10000673,2017-04-03,2017-04-09,259.96,Richmond_Indiana_47374.0
CA-2018-108000,LS-16945,OFF-EN-10002621-592934926399069147,OFF-EN-10002621,2018-01-12,2018-01-16,9.78,San Francisco_California_94110.0
CA-2016-146465,PB-18805,OFF-BI-10004528--3517334123392896934,OFF-BI-10004528,2016-11-20,2016-11-24,24.192,San Francisco_California_94122.0
CA-2017-159639,PC-18745,FUR-FU-10001889--5317531084487507771,FUR-FU-10001889,2017-11-27,2017-12-02,31.56,Westfield_New Jersey_7090.0
US-2018-153948,FM-14290,OFF-PA-10000157--1837081761653910124,OFF-PA-10000157,2018-11-06,2018-11-06,59.94,San Francisco_California_94122.0
US-2018-153948,FM-14290,OFF-PA-10002764--9093674304549057966,OFF-PA-10002764,2018-11-06,2018-11-06,45.36,San Francisco_California_94122.0
US-2018-153948,FM-14290,OFF-PA-10000143--6095085759385159649,OFF-PA-10000143,2018-11-06,2018-11-06,26.4,San Francisco_California_94122.0
US-2018-153948,FM-14290,OFF-LA-10000414-9212000737857441100,OFF-LA-10000414,2018-11-06,2018-11-06,41.4,San Francisco_California_94122.0
US-2018-153948,FM-14290,TEC-AC-10003441--7196569183913554743,TEC-AC-10003441,2018-11-06,2018-11-06,16.95,San Francisco_California_94122.0
US-2017-113985,KD-16495,OFF-BI-10002353-7797811529387947406,OFF-BI-10002353,2017-12-02,2017-12-07,24.704,San Jose_California_95123.0
US-2017-113985,KD-16495,OFF-AP-10001303-7250562120382483137,OFF-AP-10001303,2017-12-02,2017-12-07,59.7,San Jose_California_95123.0
US-2017-113985,KD-16495,FUR-FU-10003026-7343247150595572256,FUR-FU-10003026,2017-12-02,2017-12-07,14.52,San Jose_California_95123.0
US-2017-113985,KD-16495,OFF-BI-10000632--289235909052875461,OFF-BI-10000632,2017-12-02,2017-12-07,104.184,San Jose_California_95123.0
CA-2017-155383,SC-20680,OFF-ST-10001328-7319621024207803882,OFF-ST-10001328,2017-12-17,2017-12-22,46.53,Seattle_Washington_98115.0
CA-2015-120432,DW-13585,OFF-SU-10004661--5407844860120873760,OFF-SU-10004661,2015-08-24,2015-08-26,25.5,Owensboro_Kentucky_42301.0
US-2016-126977,PF-19120,OFF-ST-10000617-799410169067710272,OFF-ST-10000617,2016-09-17,2016-09-23,14.9,New York City_New York_10035.0
US-2016-126977,PF-19120,OFF-LA-10002762--6828157774485093672,OFF-LA-10002762,2016-09-17,2016-09-23,87.71,New York City_New York_10035.0
US-2016-126977,PF-19120,FUR-CH-10001973-4681852572627561936,FUR-CH-10001973,2016-09-17,2016-09-23,199.764,New York City_New York_10035.0
US-2016-126977,PF-19120,OFF-ST-10003058--7749683419314796595,OFF-ST-10003058,2016-09-17,2016-09-23,94.6,New York City_New York_10035.0
US-2016-126977,PF-19120,FUR-BO-10004834--6704629663467734330,FUR-BO-10004834,2016-09-17,2016-09-23,4228.704,New York City_New York_10035.0
US-2016-126977,PF-19120,FUR-BO-10002213--4563363386083516507,FUR-BO-10002213,2016-09-17,2016-09-23,2003.92,New York City_New York_10035.0
US-2016-126977,PF-19120,TEC-PH-10002170--8207161053164779525,TEC-PH-10002170,2016-09-17,2016-09-23,209.97,New York City_New York_10035.0
US-2016-126977,PF-19120,TEC-AC-10003033-4635124081850103904,TEC-AC-10003033,2016-09-17,2016-09-23,659.9,New York City_New York_10035.0
US-2016-126977,PF-19120,OFF-PA-10004071-1380075935865652976,OFF-PA-10004071,2016-09-17,2016-09-23,110.96,New York City_New York_10035.0
US-2016-126977,PF-19120,TEC-PH-10000169-6871349735582461010,TEC-PH-10000169,2016-09-17,2016-09-23,67.8,New York City_New York_10035.0
CA-2017-130288,DK-13225,FUR-TA-10002958--7845863026371270709,FUR-TA-10002958,2017-11-26,2017-11-30,313.176,New York City_New York_10011.0
CA-2018-146458,RB-19435,OFF-AR-10001177-8627290507408587830,OFF-AR-10001177,2018-11-19,2018-11-22,22.96,Springfield_Virginia_22153.0
CA-2018-150420,GD-14590,TEC-AC-10004975--5292080819593859537,TEC-AC-10004975,2018-06-03,2018-06-08,1099.5,Bellingham_Washington_98226.0
US-2015-118997,RA-19885,FUR-TA-10001086-4665038693377978927,FUR-TA-10001086,2015-04-08,2015-04-12,1215.92,Decatur_Alabama_35601.0
CA-2015-114314,DB-13555,OFF-LA-10000240--5168983536461673049,OFF-LA-10000240,2015-10-11,2015-10-15,7.31,Fayetteville_Arkansas_72701.0
CA-2015-114314,DB-13555,FUR-FU-10002107--2978993785507641120,FUR-FU-10002107,2015-10-11,2015-10-15,8.92,Fayetteville_Arkansas_72701.0
US-2018-169551,RL-19615,FUR-BO-10001519-6435201826129288386,FUR-BO-10001519,2018-07-07,2018-07-09,87.21,Philadelphia_Pennsylvania_19120.0
US-2018-169551,RL-19615,OFF-PA-10004100--1485619140762808521,OFF-PA-10004100,2018-07-07,2018-07-09,15.552,Philadelphia_Pennsylvania_19120.0
US-2018-169551,RL-19615,TEC-PH-10001363--4264544325200902979,TEC-PH-10001363,2018-07-07,2018-07-09,683.988,Philadelphia_Pennsylvania_19120.0
US-2018-169551,RL-19615,OFF-ST-10004835--4803214107162969488,OFF-ST-10004835,2018-07-07,2018-07-09,13.392,Philadelphia_Pennsylvania_19120.0
US-2018-169551,RL-19615,TEC-AC-10002018--227249232485996208,TEC-AC-10002018,2018-07-07,2018-07-09,16.776,Philadelphia_Pennsylvania_19120.0
